total_iter=547, loss_cls=1.1473605632781982, loss_fd=0.008459202013909817, loss_total=7.865711212158203
total_iter=548, loss_cls=1.52730131149292, loss_fd=0.00827073398977518, loss_total=8.720076560974121
total_iter=549, loss_cls=1.1103242635726929, loss_fd=0.008356958627700806, loss_total=7.367541313171387
total_iter=550, loss_cls=0.9027650356292725, loss_fd=0.008130977861583233, loss_total=6.936886310577393
total_iter=551, loss_cls=1.1432496309280396, loss_fd=0.008181530982255936, loss_total=7.7628631591796875
total_iter=552, loss_cls=1.1992095708847046, loss_fd=0.008212684653699398, loss_total=7.4942240715026855
total_iter=553, loss_cls=1.5713727474212646, loss_fd=0.008271826431155205, loss_total=8.401091575622559
total_iter=554, loss_cls=1.1380726099014282, loss_fd=0.008122515864670277, loss_total=6.735069274902344
total_iter=555, loss_cls=1.1336326599121094, loss_fd=0.008349837735295296, loss_total=7.592838764190674
total_iter=556, loss_cls=1.1306298971176147, loss_fd=0.008238493464887142, loss_total=7.6804118156433105
total_iter=557, loss_cls=1.0626507997512817, loss_fd=0.007964050397276878, loss_total=7.422286510467529
total_iter=558, loss_cls=1.4940069913864136, loss_fd=0.008030867204070091, loss_total=9.002287864685059
total_iter=559, loss_cls=0.9667410254478455, loss_fd=0.007842158898711205, loss_total=7.174195766448975
total_iter=560, loss_cls=1.2199376821517944, loss_fd=0.007998885586857796, loss_total=7.709216117858887
total_iter=561, loss_cls=1.000232458114624, loss_fd=0.007947617210447788, loss_total=7.259737491607666
total_iter=562, loss_cls=1.0834712982177734, loss_fd=0.008135674521327019, loss_total=7.369632720947266
total_iter=563, loss_cls=1.1404528617858887, loss_fd=0.008216707035899162, loss_total=7.5762152671813965
total_iter=564, loss_cls=1.2911180257797241, loss_fd=0.00833694264292717, loss_total=7.782066345214844
total_iter=565, loss_cls=1.2844688892364502, loss_fd=0.00824030488729477, loss_total=8.234703063964844
total_iter=566, loss_cls=1.325370192527771, loss_fd=0.008258802816271782, loss_total=8.11379337310791
total_iter=567, loss_cls=0.9711761474609375, loss_fd=0.008337162435054779, loss_total=6.845223903656006
total_iter=568, loss_cls=1.166597843170166, loss_fd=0.008219834417104721, loss_total=7.858458042144775
total_iter=569, loss_cls=1.1138548851013184, loss_fd=0.00819183699786663, loss_total=7.750026702880859
total_iter=570, loss_cls=1.4654796123504639, loss_fd=0.008323398418724537, loss_total=8.480973243713379
total_iter=571, loss_cls=1.0897555351257324, loss_fd=0.008316725492477417, loss_total=7.513526439666748
total_iter=572, loss_cls=1.505181074142456, loss_fd=0.008407308720052242, loss_total=8.562703132629395
total_iter=573, loss_cls=1.3412991762161255, loss_fd=0.008108314126729965, loss_total=7.63732385635376
total_iter=574, loss_cls=1.140395164489746, loss_fd=0.00834016315639019, loss_total=7.8924689292907715
total_iter=575, loss_cls=1.0598219633102417, loss_fd=0.008397683501243591, loss_total=7.79314661026001
total_iter=576, loss_cls=1.292432188987732, loss_fd=0.008253021165728569, loss_total=8.40715217590332
total_iter=577, loss_cls=1.3017836809158325, loss_fd=0.008135630749166012, loss_total=8.032899856567383
total_iter=578, loss_cls=1.2007943391799927, loss_fd=0.00820212159305811, loss_total=7.845966815948486
total_iter=579, loss_cls=1.0171618461608887, loss_fd=0.008318718522787094, loss_total=7.573722839355469
total_iter=580, loss_cls=1.3423283100128174, loss_fd=0.008081652224063873, loss_total=8.218230247497559
total_iter=581, loss_cls=0.9797748923301697, loss_fd=0.008359191939234734, loss_total=7.358272552490234
total_iter=582, loss_cls=1.2944519519805908, loss_fd=0.008178124204277992, loss_total=7.894144058227539
total_iter=583, loss_cls=1.0982881784439087, loss_fd=0.008048616349697113, loss_total=6.892839431762695
total_iter=584, loss_cls=1.0385589599609375, loss_fd=0.008139971643686295, loss_total=7.591521739959717
total_iter=585, loss_cls=1.0255117416381836, loss_fd=0.008276427164673805, loss_total=7.48628044128418
total_iter=586, loss_cls=1.3883910179138184, loss_fd=0.008103718049824238, loss_total=8.33962345123291
total_iter=587, loss_cls=1.3832120895385742, loss_fd=0.008031628094613552, loss_total=8.046516418457031
total_iter=588, loss_cls=1.191357135772705, loss_fd=0.007891565561294556, loss_total=8.063082695007324
total_iter=589, loss_cls=1.1053292751312256, loss_fd=0.007950648665428162, loss_total=7.145943641662598
total_iter=590, loss_cls=1.5148478746414185, loss_fd=0.008123859763145447, loss_total=8.864723205566406
total_iter=591, loss_cls=1.5728050470352173, loss_fd=0.008190097287297249, loss_total=8.669395446777344
total_iter=592, loss_cls=0.9165867567062378, loss_fd=0.008102849125862122, loss_total=7.019479274749756
total_iter=593, loss_cls=1.3032039403915405, loss_fd=0.008137168362736702, loss_total=7.964770317077637
total_iter=594, loss_cls=1.1332519054412842, loss_fd=0.008408105000853539, loss_total=7.848607063293457
total_iter=595, loss_cls=1.4223952293395996, loss_fd=0.008404575288295746, loss_total=8.163249015808105
total_iter=596, loss_cls=1.1519643068313599, loss_fd=0.008314603939652443, loss_total=7.801218509674072
total_iter=597, loss_cls=1.189233422279358, loss_fd=0.008629906922578812, loss_total=7.5570068359375
total_iter=598, loss_cls=1.2675280570983887, loss_fd=0.008456988260149956, loss_total=8.272577285766602
total_iter=599, loss_cls=1.1130223274230957, loss_fd=0.008233398199081421, loss_total=7.5914788246154785
total_iter=600, loss_cls=1.3986150026321411, loss_fd=0.00832941010594368, loss_total=8.225035667419434
total_iter=601, loss_cls=1.0082396268844604, loss_fd=0.008288100361824036, loss_total=7.09775972366333
total_iter=602, loss_cls=1.2371165752410889, loss_fd=0.008389990776777267, loss_total=7.754404544830322
total_iter=603, loss_cls=1.0712556838989258, loss_fd=0.008536570705473423, loss_total=7.543474197387695
total_iter=604, loss_cls=1.135038137435913, loss_fd=0.008616536855697632, loss_total=8.047459602355957
total_iter=605, loss_cls=1.1043766736984253, loss_fd=0.008430145680904388, loss_total=7.339969635009766
total_iter=606, loss_cls=1.3405722379684448, loss_fd=0.008282510563731194, loss_total=8.438335418701172
total_iter=607, loss_cls=1.1999164819717407, loss_fd=0.007932676933705807, loss_total=7.687716484069824
total_iter=608, loss_cls=1.1702687740325928, loss_fd=0.008080096915364265, loss_total=7.545341968536377
total_iter=609, loss_cls=1.4072468280792236, loss_fd=0.008023244328796864, loss_total=7.859036445617676
total_iter=610, loss_cls=1.2764561176300049, loss_fd=0.008022460155189037, loss_total=8.201153755187988
total_iter=611, loss_cls=1.0788753032684326, loss_fd=0.007981152273714542, loss_total=7.129870414733887
total_iter=612, loss_cls=0.9584525227546692, loss_fd=0.007840286009013653, loss_total=7.082283020019531
total_iter=613, loss_cls=1.2197169065475464, loss_fd=0.007867698557674885, loss_total=8.213985443115234
total_iter=614, loss_cls=1.1812924146652222, loss_fd=0.007879029959440231, loss_total=7.56843900680542
total_iter=615, loss_cls=1.1083873510360718, loss_fd=0.007861105725169182, loss_total=7.494689464569092
total_iter=616, loss_cls=1.3489829301834106, loss_fd=0.00815847422927618, loss_total=7.429460048675537
total_iter=617, loss_cls=1.2861953973770142, loss_fd=0.008096322417259216, loss_total=7.675394535064697
total_iter=618, loss_cls=1.188193678855896, loss_fd=0.00798921100795269, loss_total=7.179699420928955
total_iter=619, loss_cls=1.1659131050109863, loss_fd=0.008326658047735691, loss_total=7.395334720611572
total_iter=620, loss_cls=1.4344645738601685, loss_fd=0.008274292573332787, loss_total=8.312850952148438
total_iter=621, loss_cls=1.2721704244613647, loss_fd=0.008266562595963478, loss_total=8.038768768310547
total_iter=622, loss_cls=1.1037189960479736, loss_fd=0.008264130912721157, loss_total=7.615634441375732
total_iter=623, loss_cls=1.0486552715301514, loss_fd=0.008205150254070759, loss_total=7.394933223724365
total_iter=624, loss_cls=1.1948100328445435, loss_fd=0.008214671164751053, loss_total=7.791833400726318
total_iter=625, loss_cls=1.2318017482757568, loss_fd=0.008114717900753021, loss_total=7.649081230163574
total_iter=626, loss_cls=1.1233696937561035, loss_fd=0.008211740292608738, loss_total=7.939781665802002
total_iter=627, loss_cls=0.9078397750854492, loss_fd=0.008266687393188477, loss_total=6.979043960571289
total_iter=628, loss_cls=1.2086620330810547, loss_fd=0.008125325664877892, loss_total=7.461583137512207
total_iter=629, loss_cls=1.1245815753936768, loss_fd=0.008214590139687061, loss_total=7.532898426055908
total_iter=630, loss_cls=1.0155781507492065, loss_fd=0.007974831387400627, loss_total=7.655138969421387
total_iter=631, loss_cls=1.2239576578140259, loss_fd=0.00802181102335453, loss_total=7.558444023132324
total_iter=632, loss_cls=1.0839650630950928, loss_fd=0.008039419539272785, loss_total=7.468083381652832
total_iter=633, loss_cls=1.2274426221847534, loss_fd=0.00820164754986763, loss_total=7.871583938598633
total_iter=634, loss_cls=1.0616703033447266, loss_fd=0.008133240044116974, loss_total=6.605920314788818
total_iter=635, loss_cls=1.3022617101669312, loss_fd=0.008285626769065857, loss_total=7.8635406494140625
total_iter=636, loss_cls=1.178067684173584, loss_fd=0.008407332934439182, loss_total=7.827486515045166
total_iter=637, loss_cls=1.0085766315460205, loss_fd=0.008242257870733738, loss_total=7.450100421905518
total_iter=638, loss_cls=1.0292747020721436, loss_fd=0.008312834426760674, loss_total=7.129497528076172
total_iter=639, loss_cls=1.047013759613037, loss_fd=0.00841662660241127, loss_total=7.51264762878418
total_iter=640, loss_cls=1.1052842140197754, loss_fd=0.008321966044604778, loss_total=8.083137512207031
total_iter=641, loss_cls=1.2430440187454224, loss_fd=0.00831357017159462, loss_total=8.04157829284668
total_iter=642, loss_cls=1.139423131942749, loss_fd=0.008135970681905746, loss_total=7.379310607910156
total_iter=643, loss_cls=1.3365739583969116, loss_fd=0.008452773094177246, loss_total=7.813203811645508
total_iter=644, loss_cls=0.898524284362793, loss_fd=0.008405251428484917, loss_total=7.001203536987305
total_iter=645, loss_cls=1.0485085248947144, loss_fd=0.008477107621729374, loss_total=7.470495700836182
total_iter=646, loss_cls=1.1297482252120972, loss_fd=0.0084889717400074, loss_total=7.77257776260376
total_iter=647, loss_cls=1.09402596950531, loss_fd=0.008242982439696789, loss_total=6.954725742340088
total_iter=648, loss_cls=1.4460835456848145, loss_fd=0.008298470638692379, loss_total=8.023725509643555
total_iter=649, loss_cls=1.2124453783035278, loss_fd=0.008200695738196373, loss_total=7.687005519866943
total_iter=650, loss_cls=1.0238380432128906, loss_fd=0.008289340883493423, loss_total=7.372982501983643
total_iter=651, loss_cls=1.1214535236358643, loss_fd=0.008091634139418602, loss_total=7.329137325286865
total_iter=652, loss_cls=0.9101812839508057, loss_fd=0.008152773603796959, loss_total=6.831724166870117
total_iter=653, loss_cls=1.0629947185516357, loss_fd=0.008152829483151436, loss_total=6.9698591232299805
total_iter=654, loss_cls=1.3006268739700317, loss_fd=0.007989682257175446, loss_total=7.6500420570373535
total_iter=655, loss_cls=1.2413755655288696, loss_fd=0.008337538689374924, loss_total=7.819369792938232
total_iter=656, loss_cls=1.1380671262741089, loss_fd=0.008272010833024979, loss_total=7.62038516998291
total_iter=657, loss_cls=1.0236015319824219, loss_fd=0.008292192593216896, loss_total=7.1181464195251465
total_iter=658, loss_cls=0.8913980722427368, loss_fd=0.008198985829949379, loss_total=6.513427257537842
total_iter=659, loss_cls=1.075954794883728, loss_fd=0.008225593715906143, loss_total=7.480959892272949
total_iter=660, loss_cls=1.19110906124115, loss_fd=0.008143765851855278, loss_total=7.3761162757873535
total_iter=661, loss_cls=1.1304491758346558, loss_fd=0.008144665509462357, loss_total=7.63870096206665
total_iter=662, loss_cls=1.103326678276062, loss_fd=0.008305308409035206, loss_total=7.2741899490356445
total_iter=663, loss_cls=1.1967222690582275, loss_fd=0.008289194665849209, loss_total=7.38484001159668
total_iter=664, loss_cls=1.1411644220352173, loss_fd=0.008106950670480728, loss_total=7.040177822113037
total_iter=665, loss_cls=1.485554575920105, loss_fd=0.00812840461730957, loss_total=8.805829048156738
total_iter=666, loss_cls=0.7580221891403198, loss_fd=0.008223309181630611, loss_total=6.721672058105469
total_iter=667, loss_cls=1.194602608680725, loss_fd=0.008204342797398567, loss_total=7.559115886688232
total_iter=668, loss_cls=1.2105731964111328, loss_fd=0.008189719170331955, loss_total=7.525005340576172
total_iter=669, loss_cls=1.3130719661712646, loss_fd=0.008378242142498493, loss_total=8.165112495422363
total_iter=670, loss_cls=1.0252978801727295, loss_fd=0.008038894273340702, loss_total=7.513526439666748
total_iter=671, loss_cls=1.0896857976913452, loss_fd=0.00811404176056385, loss_total=7.74565315246582
total_iter=672, loss_cls=1.2462443113327026, loss_fd=0.00825361255556345, loss_total=7.876607894897461
total_iter=673, loss_cls=1.205208659172058, loss_fd=0.0082903653383255, loss_total=7.369152069091797
total_iter=674, loss_cls=0.9672942161560059, loss_fd=0.008170327171683311, loss_total=6.9356865882873535
total_iter=675, loss_cls=1.0323251485824585, loss_fd=0.008328985422849655, loss_total=6.533576011657715
total_iter=676, loss_cls=1.3048639297485352, loss_fd=0.008476978167891502, loss_total=7.842482089996338
total_iter=677, loss_cls=1.1303889751434326, loss_fd=0.007975880056619644, loss_total=7.1486945152282715
total_iter=678, loss_cls=1.0406180620193481, loss_fd=0.008371511474251747, loss_total=7.003263473510742
total_iter=679, loss_cls=1.1819310188293457, loss_fd=0.008422110229730606, loss_total=7.833123683929443
total_iter=680, loss_cls=1.0657830238342285, loss_fd=0.008212637156248093, loss_total=7.384304523468018
total_iter=681, loss_cls=1.3888068199157715, loss_fd=0.008132997900247574, loss_total=8.143929481506348
total_iter=682, loss_cls=1.1593658924102783, loss_fd=0.008186736144125462, loss_total=7.193378925323486
total_iter=683, loss_cls=1.0607088804244995, loss_fd=0.008230501785874367, loss_total=7.339324474334717
total_iter=684, loss_cls=0.9872325658798218, loss_fd=0.008191373199224472, loss_total=6.937286853790283
total_iter=685, loss_cls=1.2874767780303955, loss_fd=0.00795959122478962, loss_total=7.600529670715332
total_iter=686, loss_cls=1.27440345287323, loss_fd=0.008248180150985718, loss_total=7.88850736618042
total_iter=687, loss_cls=1.1853779554367065, loss_fd=0.008134206756949425, loss_total=7.858453273773193
total_iter=688, loss_cls=0.9295531511306763, loss_fd=0.008085839450359344, loss_total=6.667558193206787
total_iter=689, loss_cls=0.9651450514793396, loss_fd=0.00803297571837902, loss_total=6.899070739746094
total_iter=690, loss_cls=1.2206469774246216, loss_fd=0.00806434266269207, loss_total=7.7439470291137695
total_iter=691, loss_cls=0.8541695475578308, loss_fd=0.008041560649871826, loss_total=6.9970598220825195
total_iter=692, loss_cls=0.9402955174446106, loss_fd=0.00831807404756546, loss_total=7.100880146026611
total_iter=693, loss_cls=1.1552932262420654, loss_fd=0.007930757477879524, loss_total=8.01009750366211
total_iter=694, loss_cls=1.2020694017410278, loss_fd=0.007991457358002663, loss_total=7.078841686248779
total_iter=695, loss_cls=1.2161527872085571, loss_fd=0.008200407028198242, loss_total=7.546694755554199
total_iter=696, loss_cls=1.6508828401565552, loss_fd=0.008307073265314102, loss_total=9.534573554992676
total_iter=697, loss_cls=1.3605495691299438, loss_fd=0.008048676885664463, loss_total=8.310579299926758
total_iter=698, loss_cls=1.2137478590011597, loss_fd=0.008213765919208527, loss_total=7.696706771850586
total_iter=699, loss_cls=0.9813296794891357, loss_fd=0.00777957821264863, loss_total=6.847894191741943
total_iter=700, loss_cls=1.396713137626648, loss_fd=0.007859108969569206, loss_total=7.809112071990967
total_iter=701, loss_cls=1.0377098321914673, loss_fd=0.007908320054411888, loss_total=7.20276403427124
total_iter=702, loss_cls=1.3472239971160889, loss_fd=0.007742224261164665, loss_total=7.929265022277832
total_iter=703, loss_cls=1.0278736352920532, loss_fd=0.007940626703202724, loss_total=7.113298416137695
total_iter=704, loss_cls=1.162164330482483, loss_fd=0.00788445957005024, loss_total=7.354105472564697
total_iter=705, loss_cls=1.016021728515625, loss_fd=0.007940422743558884, loss_total=7.925407886505127
total_iter=706, loss_cls=1.0632269382476807, loss_fd=0.007827701047062874, loss_total=7.3560686111450195
total_iter=707, loss_cls=1.191452980041504, loss_fd=0.007695585489273071, loss_total=7.668107509613037
total_iter=708, loss_cls=1.078762173652649, loss_fd=0.007930324412882328, loss_total=7.433900356292725
total_iter=709, loss_cls=1.2016687393188477, loss_fd=0.007839003577828407, loss_total=7.542309284210205
total_iter=710, loss_cls=1.2880682945251465, loss_fd=0.00811553094536066, loss_total=7.591143608093262
total_iter=711, loss_cls=1.0271663665771484, loss_fd=0.008074757643043995, loss_total=7.316504001617432
total_iter=712, loss_cls=1.0713719129562378, loss_fd=0.008064765483140945, loss_total=7.301300525665283
total_iter=713, loss_cls=1.2126611471176147, loss_fd=0.007904000580310822, loss_total=7.8185272216796875
total_iter=714, loss_cls=0.9990520477294922, loss_fd=0.008009114302694798, loss_total=6.985868453979492
total_iter=715, loss_cls=1.0997148752212524, loss_fd=0.007924661040306091, loss_total=7.318858623504639
total_iter=716, loss_cls=1.3454912900924683, loss_fd=0.007989825680851936, loss_total=8.005308151245117
total_iter=717, loss_cls=0.958382248878479, loss_fd=0.008073393255472183, loss_total=7.039637088775635
total_iter=718, loss_cls=1.2396178245544434, loss_fd=0.008153188042342663, loss_total=7.4969329833984375
total_iter=719, loss_cls=0.9528722763061523, loss_fd=0.008026614785194397, loss_total=7.125282287597656
total_iter=720, loss_cls=1.363654375076294, loss_fd=0.007967758923768997, loss_total=7.814920425415039
total_iter=721, loss_cls=1.1790794134140015, loss_fd=0.007892129011452198, loss_total=7.596492290496826
total_iter=722, loss_cls=1.302339792251587, loss_fd=0.007969871163368225, loss_total=8.537362098693848
total_iter=723, loss_cls=1.0163946151733398, loss_fd=0.00798791740089655, loss_total=7.141053676605225
total_iter=724, loss_cls=1.1587904691696167, loss_fd=0.007908366620540619, loss_total=7.8223090171813965
total_iter=725, loss_cls=1.2140507698059082, loss_fd=0.007785076275467873, loss_total=7.268708229064941
total_iter=726, loss_cls=1.1496272087097168, loss_fd=0.007824737578630447, loss_total=7.5247602462768555
total_iter=727, loss_cls=1.1718313694000244, loss_fd=0.007953538559377193, loss_total=7.536985397338867
total_iter=728, loss_cls=1.1582636833190918, loss_fd=0.007867895066738129, loss_total=7.1371169090271
total_iter=729, loss_cls=1.0300544500350952, loss_fd=0.007804388180375099, loss_total=7.200220584869385
total_iter=730, loss_cls=1.0422199964523315, loss_fd=0.007908288389444351, loss_total=7.377354621887207
total_iter=731, loss_cls=1.0729354619979858, loss_fd=0.007800066377967596, loss_total=7.113333225250244
total_iter=732, loss_cls=1.1437773704528809, loss_fd=0.007845737040042877, loss_total=7.3255391120910645
total_iter=733, loss_cls=0.9023009538650513, loss_fd=0.007644066587090492, loss_total=7.153504848480225
total_iter=734, loss_cls=1.391076683998108, loss_fd=0.007703854702413082, loss_total=7.9024658203125
total_iter=735, loss_cls=0.9194324612617493, loss_fd=0.007802754640579224, loss_total=6.66082239151001
total_iter=736, loss_cls=1.172567367553711, loss_fd=0.007765733636915684, loss_total=7.576791763305664
total_iter=737, loss_cls=0.9834985136985779, loss_fd=0.007704015821218491, loss_total=7.3302459716796875
total_iter=738, loss_cls=1.2182414531707764, loss_fd=0.007978561334311962, loss_total=7.996569633483887
total_iter=739, loss_cls=1.2627708911895752, loss_fd=0.00775557616725564, loss_total=7.733195781707764
total_iter=740, loss_cls=1.2672878503799438, loss_fd=0.007706900127232075, loss_total=8.271461486816406
total_iter=741, loss_cls=1.2256640195846558, loss_fd=0.007949914783239365, loss_total=7.685763359069824
total_iter=742, loss_cls=1.5300452709197998, loss_fd=0.007677637040615082, loss_total=8.192422866821289
total_iter=743, loss_cls=1.136109471321106, loss_fd=0.0078086648136377335, loss_total=7.212122440338135
total_iter=744, loss_cls=1.0767691135406494, loss_fd=0.007596875540912151, loss_total=6.979100227355957
total_iter=745, loss_cls=1.0366508960723877, loss_fd=0.007709577679634094, loss_total=7.393072128295898
total_iter=746, loss_cls=1.4808032512664795, loss_fd=0.007874930277466774, loss_total=8.492169380187988
total_iter=747, loss_cls=1.2919808626174927, loss_fd=0.0079305125400424, loss_total=7.493657112121582
total_iter=748, loss_cls=0.9308648705482483, loss_fd=0.007805853150784969, loss_total=6.873453140258789
total_iter=749, loss_cls=1.0808043479919434, loss_fd=0.007924804463982582, loss_total=7.212064743041992
total_iter=750, loss_cls=1.14565908908844, loss_fd=0.007715309038758278, loss_total=7.225765228271484
total_iter=751, loss_cls=1.0012010335922241, loss_fd=0.007866764441132545, loss_total=7.206852912902832
total_iter=752, loss_cls=1.1992838382720947, loss_fd=0.00782388262450695, loss_total=7.3874616622924805
total_iter=753, loss_cls=0.8767517805099487, loss_fd=0.00801321305334568, loss_total=6.613974571228027
total_iter=754, loss_cls=1.1244937181472778, loss_fd=0.007889159955084324, loss_total=7.532337188720703
total_iter=755, loss_cls=1.2216427326202393, loss_fd=0.007806582376360893, loss_total=7.131560802459717
total_iter=756, loss_cls=1.2383445501327515, loss_fd=0.007823402993381023, loss_total=7.783198356628418
total_iter=757, loss_cls=0.7844240069389343, loss_fd=0.007938984781503677, loss_total=6.58773946762085
total_iter=758, loss_cls=1.1344512701034546, loss_fd=0.007936840876936913, loss_total=7.4964518547058105
total_iter=759, loss_cls=1.2236225605010986, loss_fd=0.007895933464169502, loss_total=7.625940799713135
total_iter=760, loss_cls=1.3671869039535522, loss_fd=0.008088093250989914, loss_total=8.216262817382812
total_iter=761, loss_cls=1.159203052520752, loss_fd=0.008011674508452415, loss_total=7.5947980880737305
total_iter=762, loss_cls=1.179142951965332, loss_fd=0.007901256904006004, loss_total=7.790473461151123
total_iter=763, loss_cls=1.183575987815857, loss_fd=0.008285194635391235, loss_total=7.041253566741943
total_iter=764, loss_cls=1.2201546430587769, loss_fd=0.008069535717368126, loss_total=7.870384693145752
total_iter=765, loss_cls=1.0652753114700317, loss_fd=0.00788863468915224, loss_total=7.095231056213379
total_iter=766, loss_cls=1.0354012250900269, loss_fd=0.00805740524083376, loss_total=7.270698547363281
total_iter=767, loss_cls=1.1521313190460205, loss_fd=0.008127903565764427, loss_total=7.267863750457764
total_iter=768, loss_cls=1.3980756998062134, loss_fd=0.008168105036020279, loss_total=7.702262878417969
total_iter=769, loss_cls=0.9609346389770508, loss_fd=0.008046603761613369, loss_total=6.825876712799072
total_iter=770, loss_cls=1.0819896459579468, loss_fd=0.008118009194731712, loss_total=6.963295936584473
total_iter=771, loss_cls=1.333006739616394, loss_fd=0.008180100470781326, loss_total=8.146781921386719
total_iter=772, loss_cls=1.3510198593139648, loss_fd=0.00826156884431839, loss_total=7.9442033767700195
total_iter=773, loss_cls=1.1467440128326416, loss_fd=0.00802447460591793, loss_total=7.588605880737305
total_iter=774, loss_cls=1.0743786096572876, loss_fd=0.008044084534049034, loss_total=7.301960468292236
total_iter=775, loss_cls=0.7739351987838745, loss_fd=0.007973019033670425, loss_total=6.039432048797607
total_iter=776, loss_cls=0.8757336735725403, loss_fd=0.008048241026699543, loss_total=6.2750959396362305
total_iter=777, loss_cls=1.089375615119934, loss_fd=0.007949961349368095, loss_total=7.02476167678833
total_iter=778, loss_cls=1.032483458518982, loss_fd=0.00797504186630249, loss_total=7.527835369110107
total_iter=779, loss_cls=1.1055676937103271, loss_fd=0.008056907914578915, loss_total=7.58683443069458
total_iter=780, loss_cls=1.0434601306915283, loss_fd=0.008039825595915318, loss_total=7.239787578582764
total_iter=781, loss_cls=1.2489731311798096, loss_fd=0.00819408893585205, loss_total=7.83727502822876
total_iter=782, loss_cls=1.2504010200500488, loss_fd=0.007910599000751972, loss_total=7.606141090393066
total_iter=783, loss_cls=1.1278584003448486, loss_fd=0.0077382223680615425, loss_total=7.064925193786621
total_iter=784, loss_cls=0.9524691104888916, loss_fd=0.008228645659983158, loss_total=6.578644752502441
total_iter=785, loss_cls=1.1680251359939575, loss_fd=0.00784955732524395, loss_total=7.102906227111816
total_iter=786, loss_cls=1.383428692817688, loss_fd=0.007931018248200417, loss_total=8.135171890258789
total_iter=787, loss_cls=1.009506106376648, loss_fd=0.007778271101415157, loss_total=6.885342121124268
total_iter=788, loss_cls=1.046521782875061, loss_fd=0.007776159793138504, loss_total=6.682374000549316
total_iter=789, loss_cls=0.8694937229156494, loss_fd=0.007628177292644978, loss_total=6.506441593170166
total_iter=790, loss_cls=0.7844739556312561, loss_fd=0.007711841259151697, loss_total=6.271508693695068
total_iter=791, loss_cls=1.10801100730896, loss_fd=0.007828036323189735, loss_total=7.439944744110107
total_iter=792, loss_cls=1.2495821714401245, loss_fd=0.00797620415687561, loss_total=7.531139373779297
total_iter=793, loss_cls=1.3037538528442383, loss_fd=0.008068488910794258, loss_total=7.47085428237915
total_iter=794, loss_cls=0.950360119342804, loss_fd=0.007954113185405731, loss_total=6.629587173461914
total_iter=795, loss_cls=1.0247987508773804, loss_fd=0.007878107018768787, loss_total=6.9880146980285645
total_iter=796, loss_cls=1.022416591644287, loss_fd=0.00808884110301733, loss_total=7.234218597412109
total_iter=797, loss_cls=1.1379908323287964, loss_fd=0.008168008178472519, loss_total=7.415655136108398
total_iter=798, loss_cls=1.3153715133666992, loss_fd=0.008079895749688148, loss_total=8.259368896484375
total_iter=799, loss_cls=0.8982431292533875, loss_fd=0.007972262799739838, loss_total=6.9444990158081055
total_iter=800, loss_cls=1.1209608316421509, loss_fd=0.007903451099991798, loss_total=6.940215110778809
total_iter=801, loss_cls=1.0469310283660889, loss_fd=0.00826637726277113, loss_total=7.467804908752441
total_iter=802, loss_cls=1.1103938817977905, loss_fd=0.007897378876805305, loss_total=7.170316696166992
total_iter=803, loss_cls=1.0590406656265259, loss_fd=0.00783601775765419, loss_total=6.940405368804932
total_iter=804, loss_cls=1.125153660774231, loss_fd=0.00792374275624752, loss_total=7.326448917388916
total_iter=805, loss_cls=1.1493983268737793, loss_fd=0.007788371294736862, loss_total=7.147824764251709
total_iter=806, loss_cls=0.9669138789176941, loss_fd=0.007930281572043896, loss_total=6.604974269866943
total_iter=807, loss_cls=1.2262771129608154, loss_fd=0.007910002022981644, loss_total=8.412773132324219
total_iter=808, loss_cls=0.9909724593162537, loss_fd=0.007878083735704422, loss_total=6.8863525390625
total_iter=809, loss_cls=1.2307661771774292, loss_fd=0.007825123146176338, loss_total=7.645496368408203
total_iter=810, loss_cls=1.0465788841247559, loss_fd=0.007787713780999184, loss_total=7.281000137329102
total_iter=811, loss_cls=1.1213124990463257, loss_fd=0.007740595377981663, loss_total=7.676216125488281
total_iter=812, loss_cls=1.076554536819458, loss_fd=0.007608000189065933, loss_total=7.134718418121338
total_iter=813, loss_cls=1.220173716545105, loss_fd=0.007485018111765385, loss_total=7.286579608917236
total_iter=814, loss_cls=0.7778151631355286, loss_fd=0.007507693022489548, loss_total=6.73746919631958
total_iter=815, loss_cls=0.9866822957992554, loss_fd=0.007780068553984165, loss_total=7.121824264526367
total_iter=816, loss_cls=0.9647672772407532, loss_fd=0.007609543390572071, loss_total=7.109897613525391
total_iter=817, loss_cls=1.301385521888733, loss_fd=0.007749238051474094, loss_total=7.918574333190918
total_iter=818, loss_cls=0.8728131651878357, loss_fd=0.007707259617745876, loss_total=6.400328636169434
total_iter=819, loss_cls=1.2855008840560913, loss_fd=0.007946936413645744, loss_total=7.783283233642578
total_iter=820, loss_cls=1.1061738729476929, loss_fd=0.008082300424575806, loss_total=7.16594934463501
total_iter=821, loss_cls=1.0121815204620361, loss_fd=0.007807289250195026, loss_total=7.1491594314575195
total_iter=822, loss_cls=1.11130952835083, loss_fd=0.008037705905735493, loss_total=7.194230079650879
total_iter=823, loss_cls=0.7848954200744629, loss_fd=0.0077039869502186775, loss_total=6.402143478393555
total_iter=824, loss_cls=1.080549716949463, loss_fd=0.007812100928276777, loss_total=6.955218315124512
total_iter=825, loss_cls=1.0312777757644653, loss_fd=0.007782255299389362, loss_total=7.497196674346924
total_iter=826, loss_cls=1.1562292575836182, loss_fd=0.0076613519340753555, loss_total=7.001031398773193
